,DateTime,News
256,"11 Jul 18, 15:00","Indonesian Equities Reverse Earlier Losses, Led by Sampoerna

(Bloomberg) -- Indonesian stocks rebound, pushing Jakarta Composite Index 0.2 percent higher after falling as much as 1 percent earlier.
* Hanjaya Mandala Sampoerna leading the rebound as stocks gained as much as 1.8% after the midday break, reversing earlier drop
* Bank Central Asia +1.9%, providing biggest boost for benchmark measure
** Astra International +2.4%, Unilever Indonesia +1%
* NOTE: Indonesian Stocks’ Nascent Recovery Faces Persistent Headwinds"
257,"11 Jul 18, 14:59","Bank Indonesia Has Room for Another 100bps Rate Hikes: BCA

(Bloomberg) -- Indonesia’s central bank still has room to raise its key policy rate by another 100bps this year to ease pressure on the rupiah, Jahja Setiaatmadja, president director of Bank Central Asia, tells reporters in Jakarta.
* “To stabilize the currency, we need a 50bps raise every time the Fed increase its rate by 25bps,” says Setiaatmadja
* BCA plans to adjust its lending rates by 25-50bps in Aug.
* Co. sees loan growing 12% Y/y in 1H
* NOTE: Indonesia Surprises With Half-Point Hike to Bolster Rupiah (1)"
258,"11 Jul 18, 14:19","Bank Central Asia to Buy Two Small-Sized Lenders This Year

(Bloomberg) -- Co. will announce the deals in two months, President Director Jahja Setiaatmadja tells reporters in Jakarta.
* Has prepared 4.5t rupiah for acquisitions and investments in units
* Plans to set up a digital bank in 2019
* BCA seeks to provide QR code payment in mobile app in Oct., at the latest

$BBCA"
259,"5 Jul 18, 09:16","Valbury Sekuritas
Kamis, 5 Juli 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Pemerintah akan memperketat impor, menyusul terpuruknya neraca transaksi berjalan. Neraca transaksi berjalan defisit sebesar 2,1% terhadap PDB pada kuartal pertama 2018. Disisi lain, Pemerintah akan berkoordinasi untuk bisa memperbaikinya dengan mendukung ekspor dan mendorong pariwisata sebagai kegiatan yang bisa menghasilkan devisa untuk negara. Selain itu, pemerintah bersama Bank Indonesia (BI) dan Otoritas Jasa Keuangan (OJK), terus memantau berbagai kondisi terkait dinamika nilai tukar rupiah khususnya terhadap US$ serta perekonomian nasional secara keseluruhan.

Pelemahan Rupiah juga disebabkan kekhawatiran akan perang dagang AS dengan Cina. Ketegangan perdagangan antara AS dan Cina diperkirakan akan terus berlanjut dalam jangka waktu panjang. Gejolak tersebut akan membuat beberapa indikator mengalami pergerakan dan bisa menimbulkan tekanan ke pertumbuhan ekonomi dalam negeri. Disamping itu pelemahan rupiah, juga akibat membaiknya perekonomian AS yang masih akan terus berlangsung. Dampak dari kondisi tersebut pasti akan dicerna oleh pasar, termasuk Trump yang setiap saat melakukan pernyataan yang bisa mengubah kebijakan ekonomi dunia serta meningkatkan ketidakpastian pasar global.

Pergerakan rupiah pada hari ini diperkirakan kembali dapat mempengaruhi tren pergerakan IHSG. Apresiasi rupiah terhadap dolar AS pada hari Rabu (4/7/18) menjadi katalis positif bagi indeks bursa saham yang ditutup menguat. Sementara itu, pergerakan nilai tukar Rupiah hari ini, akan dipengaruhi oleh data-data ekonomi AS dan rilis The Fed minutes pada Kamis ini.



Sentimen pasar dari luar negeri :

Trump kembali mengeluarakn keputusan kontroversial, dengan mengeluarkan pernyataan yang mencetuskan wacana terkait pengenaan tarif atas mobil dan suku cadang demi keamanan nasional. Kajian terhadap kebijakan tarif ini akan rampung dalam 3-4 minggu ke depan. Selain itu, terdengar juga wacana AS akan segera memulai penyelidikan untuk mengenakan tarif impor pada produk uranium. Kebijakan tarif AS dianggap sama sekali tidak sejalan dengan aturan WTO dan akan mendapat balasan dari negara lain.



Prediksi :
Semenatra itu, IHSG pada perdagangan saham hari ini akan dibayangi oleh sentimen dari ekternal, terutama data ekonomi AS dan rilis The Fed minutes yang dapat berpengaruh bagi Rupiah. Disamping itu indeks bursa regional Asia, masih bayangi potensi tekanan seiring kekhawatiran perang dagang AS dan Cina.

Perspektif Teknikal
Support Level : 5614/5495/5433
Resistance Level : 5796/5858/5977
Major Trend : Down
Minor Trend : Down
Pattern : Up to down


Trading Recommendation


: Trading Buy
Close 2930, TP 2990
Boleh buy di level 2830-2930
Resistance di 2990 & support di 2830
Waspadai jika tembus di 2830
Batasi resiko di 2820



: Trading Buy
Close 6600, TP 6725
Boleh buy di level 6375-6600
Resistance di 6725 & support di 6375
Waspadai jika tembus di 6375
Batasi resiko di 6300



: Trading Buy
Close 7200, TP 7375
Boleh buy di level 6900-7200
Resistance di 7375 & support di 6900
Waspadai jika tembus di 6900
Batasi resiko di 6825



: Trading Buy
Close 2470, TP 2550
Boleh buy di level 2360-2470
Resistance di 2550 & support di 2360
Waspadai jika tembus di 2360
Batasi resiko di 2340



: Trading Buy
Close 1640, TP 1710
Boleh buy di level 1610-1640
Resistance di 1710 & support di 1610
Waspadai jika tembus di 1610
Batasi resiko di 1590



: Trading Buy
Close 314, TP 324
Boleh buy di level 298-314
Resistance di 324 & support di 298
Waspadai jika tembus di 298
Batasi resiko di 294



Ket. TP : Target Price



WATCHING ON SCREEN;
ADRO, GGRM, SMGR, INDF, TLKM, .



(Disclaimer ON)"
260,"4 Jul 18, 09:06","Valbury Sekuritas
Rabu, 4 Juli 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Pemerintah perkirakan ekonomi global tahun 2019 masih terimbas oleh kebijakan suku bunga The Fed dan perang dagang yang dikobarkan Amerika Serikat (AS). Perang dagang antara AS dan Cina dikhawatirkan akan menimbulkan efek domino, termasuk ke kinerja perdagangan Indonesia.

Sementara, pelemahan rupiah dikhawatirkan berdampak ke semua sektor, seperti kenaikan suku bunga dan kesehatan fiskalm, lebih lanjut dapat menghambat pertumbuhan ekonomi Indonesia pada semester II 2018.

Kendati, pemerintah terus mewaspadai kondisi nilai tukar rupiah yang terus melemah terhadap dolar AS dan Bank Indonesia sudah menaikkan suku bunga acuan beberapa kali. Tetapi banyak faktor eksternal yang membuat rupiah melemah, terutama dari AS. Perekonomian AS tengah pulih, terlihat dari inflasi yang terus naik dan tingkat pengangguran yang rendah.



Sentimen pasar dari luar negeri :

Dari eksternal, perseteruan AS dan Cina akan kian memanas, menyusul keputusan Trump akan memberlakukan aturan untuk mencegah China Mobile masuk ke pasar telekomunikasi AS dengan alasan masalah keamanan nasional. Keterlibatan signifikan China Mobile, menimbulkan kekhawatiran peningkatan risiko terhadap penegakan hukum dan kepentingan keamanan nasional.

Dipihak lain, Uni Eropa memperingatkan bahwa ekspor AS yang senilai US$296 miliar akan mendapat tindakan balasan jika Trump melanjutkan ancamannya untuk menetapkan bea impor mobil.



Prediksi :
Jika melihat faktor di atas, masih terbilang minim insentif positif bagi pasar artinya sulit bagi IHSG ke zona hijau. Disamping itu, saham AS pada Selasa waktu setempat di tutup melemah kian berat bagi IHSG melaju ke teritorial positif. Namun, pola gerak IHSG mixed hari ini.


Perspektif Teknikal
Support Level : 5592/5550/5470
Resistance Level : 5714/5794/5836
Major Trend : Down
Minor Trend : Down
Pattern : Up to down


Trading Recommendation


: Trading Buy
Close 6325, TP 6500
Boleh buy di level 6250-6325
Resistance di 6500 & support di 6250
Waspadai jika tembus di 6250
Batasi resiko di 6200



: Trading Buy
Close 1630, TP 1810
Boleh buy di level 1535-1630
Resistance di 1810 & support di 1535
Waspadai jika tembus di 1535
Batasi resiko di 1325



: Trading Buy
Close 8825, TP 9000
Boleh buy di level 8550-8825
Resistance di 9000 & support di 8550
Waspadai jika tembus di 8550
Batasi resiko di 8500



: Trading Buy
Close 1325, TP 1395
Boleh buy di level 1285-1325
Resistance di 1395 & support di 1285
Waspadai jika tembus di 1285
Batasi resiko di 1275



: Trading Buy
Close 1670, TP 1695
Boleh buy di level 1625-1670
Resistance di 1695 & support di 1625
Waspadai jika tembus di 1625
Batasi resiko di 1615



: Trading Buy
Close 4030, TP 4180
Boleh buy di level 3950-4030
Resistance di 4180 & support di 3950
Waspadai jika tembus di 3950
Batasi resiko di 3930


Ket. TP : Target Price



WATCHING ON SCREEN;
BJTM, INTP, , ANTM, ERAA, BSDE



(Disclaimer ON)"
261,"3 Jul 18, 09:12","Danareksa Equity Snapshot - 03 Juli 2018
FROM EQUITY RESEARCHBank Central Asia: Modest performance (BBCA IJ. IDR 21,475. HOLD. TP IDR 22,700)We maintain our HOLD call on BBCA with an unchanged GGM-derived TP of IDR22,700 following the releas…"
262,"2 Jul 18, 09:30","Valbury Sekuritas
Senin, 2 Juli 2018

Prediksi IHSG
Sentimen pasar dari dalam negeri :

Seiring pelemahan rupiah yang terjadi akhir-akhir ini, pemerintah bersama Bank Indonesia (BI) akan terus bekerja sama dalam rangka melakukan stabilisasi rupiah. BI telah melakukan berbagai kebijakan moneter. Pelemahan Rupiah ditenggarai oleh faktor internal dan eksternal yang menjadi pemicunya. Untuk kedua hal ini, pemerintah akan terus melakukan kontrol, agar pergerakan rupiah tidak terlalu jauh.

Pemerintah menyampaikan posisi akhir Mei 2018 total utang pemerintah pusat sebesar Rp4.169,09 triliun atau tumbuh 13,55% YoY dibanding periode yang sama tahun lalu. Komponen utang secara umum terdiri dari pinjaman sebesar Rp767,82 triliun dan Surat Berharga Negara (SBN) sebesar Rp 3.401,27 triliun.

Suku bunga BI 7-day Reverse Repo Rate naik sebesar 50 bps menjadi 5,25%, demikian dengan suku bunga Deposit Facility juga naik sebesar 50 bps menjadi 4,5%, dan suku bunga Lending Facility naik sebesar 50 bps menjadi 6%. Kebijakan BI ini merupakan langkah lanjutan secara preventif dalam rangka menjaga daya saing pasar keuangan domestik terhadap perubahan kebijakan moneter sejumlah negara dan ketidakpastian pasar kuangan global yang masih tinggi.


Sentimen pasar dari luar negeri :

Pelemahan mata uang juga terjadi pada mata uang Cina, meski pelemahan Yuan ini menimbulkan spekulasi bahwa Cina sengaja membiarkan nilai mata uangnya jatuh sebagai salah satu strategi perang dagang dengan Amerika Serikat (AS). Dengan membiarkan nilai yuan jatuh terhadap dollar AS, maka harga barang-barang China akan menjadi jauh lebih murah di pasar internasional.

Sementara itu, harga minyak dunia bisa berpeluang apresiasi berkenaan dengan sanksi AS yang menyebabkan penurunan besar dalam ekspor minyak mentah dari Iran. AS meminta negara-negara menghentikan impor minyak Iran mulai November.Sementara itu, Cina, pengimpor terbesar minyak Iran, belum berkomitmen pada posisi AS. Pada sisi lain, OPEC mengambail keputusan untuk meningkatkan produksi guna mencoba mengurangi harga minyak yang telah meningkat lebih dari 40% selama setahun terakhir.



Prediksi :
Dengan mempertimbangkan sejumlah faktor diatas terutama keputusan BI menaikan suku bunga serta nilai tukar rupiah yang masih rawan depresiasi dapat kembali menjadi tekanan bagi pergerakan IHSG pada perdagangan saham di pekan ini


Perspektif Teknikal
Support Level : 5722/5644/5605
Resistance Level : 5838/5877/5955
Major Trend : Up
Minor Trend : Down
Pattern : Up to down


Trading Recommendation


: Trading Buy
Close 3750, TP 3790
Boleh buy di level 3680-3750
Resistance di 3790 & support di 3680
Waspadai jika tembus di 3680
Batasi resiko di 3660

: Trading Buy
Close 3970, TP 4030
Boleh buy di level 3870-3970
Resistance di 4030 & support di 3870
Waspadai jika tembus di 3870
Batasi resiko di 3850

: Trading Buy
Close 6850, TP 6925
Boleh buy di level 6675-6850
Resistance di 6925 & support di 6675
Waspadai jika tembus di 6675
Batasi resiko di 6625

: Trading Buy
Close 21475, TP 21700
Boleh buy di level 21050-21475
Resistance di 21700 & support di 21050
Waspadai jika tembus di 21050
Batasi resiko di 20900

: Trading Buy
Close 6375, TP 6450
Boleh buy di level 6225-6375
Resistance di 6450 & support di 6225
Waspadai jika tembus di 6225
Batasi resiko di 6175

: Trading Buy
Close 31600, TP 32100
Boleh buy di level 31050-31600
Resistance di 32100 & support di 31050
Waspadai jika tembus di 31050
Batasi resiko di 30900



Ket. TP : Target Price


WATCHING ON SCREEN;
ADRO, MAPI, INTP, ASII, SMRA, INDF


(Disclaimer ON)"
263,"28 Jun 18, 16:49","Today’s Important News that You May Have Missed
Corporate News

$GGRM
Gudang Garam to Pay 2,600 Rupiah/Share Final Dividend: KSEI
(Bloomberg) -- Co. to pay dividend on July 26, Indonesian Central Securities Depository, known as KSEI, says in statement posted on website on Thursday.
* Gudang Garam sets aside 5t rupiah for 2017 dividend, co. says in stock exchange filing



Bank Central Asia to Sell 500B Rupiah of Subdebt Due in 7Y, 12Y
(Bloomberg) -- Co. will offer 435b rupiah of 7-yr subordinated bond at 7.75% and 65b rupiah of 12-yr at 8% with a bullet payment at maturity, it says in prospectus published in Investor Daily Indonesia.
* Proceeds will be used for financing
* BCA Sekuritas as underwriter
* Offering period June 28-July 2



Indonesia Stocks Drop to Lowest in a Year Ahead of Rate Decision
(Bloomberg) -- The Jakarta Composite Index falls as much as 2.1% to lowest since May 2017 ahead of the central bank’s policy decision Friday.
* Rupiah slides to 2015 low
* NOTE: Earlier, IIF Lowers Rupiah Forecast as Fund Outflows May Persist in 2018


Global News
Trade War Seen as Key Risk for Indonesian Economy: Kalla
(Bloomberg) -- More exports from China to Southeast Asian economies as a result of a trade war with U.S. would be a negative for Indonesian economy, Indonesia’s Vice President Jusuf Kalla tells reporters on Thursday.
* Govt says problems for the economy are mostly due to external factors, especially from the U.S.
** ""Nobody knows what he’s thinking, except himself,"" Kalla says, referring to U.S. President Donald Trump
* NOTE: Mnuchin Wins a Round in the White House Battle Over China
* NOTE: EMs Can’t Adjust Fast Enough to Stresses, Indrawati Says (1)"
264,"28 Jun 18, 09:29","Bank Central Asia to Sell 500B Rupiah of Subdebt Due in 7Y, 12Y

(Bloomberg) -- Co. will offer 435b rupiah of 7-yr subordinated bond at 7.75% and 65b rupiah of 12-yr at 8% with a bullet payment at maturity, it says in prospectus published in Investor Daily Indonesia.
* Proceeds will be used for financing
* BCA Sekuritas as underwriter
* Offering period June 28-July 2"
265,"25 Jun 18, 15:39","Indonesian Stocks Extends Gain as Consumer Shares Rally

(Bloomberg) -- Jakarta Composite Index rebounded and extended its gain to 1.2 percent, led by rally in consumer stocks.
* Hanjaya Mandala Sampoerna +7.1%, Bank Central Asia +2.1%, Telekomunikasi Indonesia +2.8%, Gudang Garam +6.8%, Unilever Indonesia +2.8%
** Jakarta Consumer Goods Index +3.7%, rising most among 9 industry groups in benchmark gauge
* Jakarta Composite Index gains as much as 1.2 percent, steepest advance since June 5
** Measure set to end 4-day losing streak"
266,"25 Jun 18, 09:26","Valbury Sekuritas
Senin, 25 Juni 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Pemerintah menurunkan tarif pajak penghasilan final Usaha Mikro, Kecil, dan Menengah (UMKM) dari 1% menjadi 0,5%. Regulasi tersebut juga mengatur jangka waktu pengenaan tarif pajak penghasilan final di mana wajib pajak orang pribadi selama 7 tahun; wajib pajak badan berbentuk koperasi, persekutuan komanditer atau firma selama 4 tahun; dan wajib pajak badan berbentuk perseroan terbatas selama 3 tahun. Tujuan peraturan ini mendorong pelaku UMKM untuk berperan aktif dalam kegiatan ekonomi formal dengan kemudahan pembayaran pajak dan tarif yang lebih baik.

Bank Indonesia (BI) perkirakan tekanan dolar AS terhadap nilai tukar rupiah dan mata uang negara lain diproyeksikan terus terjadi hingga akhir 2018. Namun demikian, BI akan menjaga nilai rupiah tidak kembali melemah ke level yang jauh dari nilai fundamentalnya.

Dipihak lainnya Menteri Koordinator Bidang Perekonomian Darmin Nasution menilai tidak perlu terlalu risau dengan ancaman perang dagang antara negara-negara besar. Menurut Darmin, Indonesia justru perlu fokus untuk membenahi defisit neraca perdagangan yang terjadi sepanjang 2018. Perang dagang bisa berimbas positif dan negatif. Indonesia akan lebih banyak menyiapkan urusannya sendiri.


Sentimen pasar dari luar negeri :

Dari AS, Trump menyatakan bahwa Korea Utara masih merupakan bahaya luar biasa bagi Amerika. Trump memperpanjang satu tahun lagi apa yang disebut keadaan darurat nasional sehubungan dengan Korea Utara yang punya senjata nuklir, dan memerintahkan kembali berbagai sanksi ekonomi atas Korea Utara. Karena AS tidak melihat Korea Utara telah mengambil langkah apapun ke arah denuklirisasi, dan bahwa perundingan terinci tentang hal itu belum dimulai.

Selain itu, kebijakan Trump yang mengenakan tarif baru ternyata memukul daya beli konsumen dan perusahaan AS. Sengketa perdagangan meningkat pekan ini setelah Trump meminta perwakilan perdagangan AS untuk mengidentifikasi tambahan barang senilai USD200 miliar barang Cina dengan tambahan tarif 10%. Trump mencoba untuk mengurangi defisit perdagangan AS dengan Cina dan meningkatkan perlindungan kekayaan intelektual.


Prediksi :
Dengan mempertimbangkan faktor di atas, diperkirakan IHSG kembali dibayangi tekanan menyusul kekhawatiran pelemahan rupiah dan kenaikan suku bunga serta sengketa perdagangan AS dan Cina. Namun, demikian pola pergerakan IHSG mixed pada pekan ini.


Perspektif Teknikal
Support Level : 5794/5766/5744
Resistance Level : 5844/5866/5894
Major Trend : Up
Minor Trend : Down
Pattern : Down to up


Trading Recommendation

: Trading Buy
• Close 2980, TP 3020
• Boleh buy di level 2910-2980
• Resistance di 3020 & support di 2910
• Waspadai jika tembus di 2910
• Batasi resiko di 2890

: Trading Buy
• Close 21925, TP 22200
• Boleh buy di level 21375-21925
• Resistance di 22200 & support di 21375
• Waspadai jika tembus di 21375
• Batasi resiko di 21300

: Trading Buy
• Close 4150, TP 4200
• Boleh buy di level 4040-4150
• Resistance di 4200 & support di 4040
• Waspadai jika tembus di 4040
• Batasi resiko di 4020

: Trading Buy
• Close 4090, TP 4130
• Boleh buy di level 4030-4090
• Resistance di 4130 & support di 4030
• Waspadai jika tembus di 4030
• Batasi resiko di 4010

: Trading Buy
• Close 8400, TP 8575
• Boleh buy di level 8225-8400
• Resistance di 8575 & support di 8225
• Waspadai jika tembus di 8225
• Batasi resiko di 8175

: Trading Buy
• Close 7400, TP 7500
• Boleh buy di level 7275-7400
• Resistance di 7500 & support di 7275
• Waspadai jika tembus di 7275
• Batasi resiko di 7225


Ket. TP : Target Price


WATCHING ON SCREEN;
INDF, BSDE, INCO, BDMN, ERAA, ITMG.

(Disclaimer ON)"
267,"21 Jun 18, 08:59","Valbury Sekuritas
Kamis, 21 Juni 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Pelemahan nilai tukar rupiah terhadap dolar AS akan menjadi pertimbangan Bank Indonesia (BI) dalam memperketat kebijakan moneternya. BI berpeluang kembali menaikkan suku bunga acuan pada Rapat Dewan Gubernur (RDG) yang dilaksanakan 27-28 Juni 2018. Stabilitas rupiah dalam jangka pendek merupakan prioritas BI.

Kenaikan suku bunga acuan BI pada Mei lalu akan mendorong meningkatnya suku bunga kredit. Dampak kenaikan bunga kredit akan mengurangi kemampuan debitur untuk membayar kewajibannya. Untuk mencari keseimbangan baru terhadap suku bunga kredit. BI dan OJK telah meminta agar perbankan meningkatkan efisiensi guna menghindari kenaikan suku bunga acuan ke suku bunga kredit.



Sentimen pasar dari luar negeri :

Konflik yang meningkat antara AS dan Cina dapat mengguncang pasar dan perusahaan yang dikhawatirkan dapat menganggu pada rantai pasokan global. Pada Jumat pekan lalu Trump akan memberlakukan tarif 25% terhadap barang Cina sebesar USD 50 miliar. Selanjutnya Trump kembali akan berlakukan tarif 10% terhadap barang-barang impor Cina senilai USD 200 miliar. Tarif akan mulai dikenakan pada 6 Juli terhadap lebih dari 800 ekspor senilai USD 34 miliar. Dipihak lain, Cina memperingatkan akan membalas dengan keras terhadap AS. Cina akan menargetkan tarif produk pertanian AS, mobil, seafood, dan barang lainnya.

Perang dagang yang ditabuh AS semakin memanas bukan saja dengan Cina, juga tanggapan Rusia yang berencana akan memberlakukan bea impor untuk produk mesin pembangunan jalan buatan AS. Hal ini sebagai balasan kenaikan tarif impor terhadap produk baja dan aluminium.

Rusia berencana mengusulkan peningkatan produksi minyak melalui kesepakatan anggota OPEC sebesar 1,5 juta barel per hari yang sebelumnya OPEC telah menahan pasokan sejak 2017. OPEC dan sekutunya akan mengadakan pertemuan pada hari Jumat (22/6) di Wina, pertemuan ini akan mengambil keputusan mengenai apakah akan meningkatkan produksi minyak global.



Prediksi IHSG :
Masih dominanya sentimen negatif di pasar mempersulit bagi IHSG untuk bisa bergerak ke zona positif pada perdagangan saham hari ini.


Perspektif Teknikal
Support Level : 5830/5775/5716
Resistance Level : 5943/6002/6057
Major Trend : Up
Minor Trend : Down
Pattern : Down to up


Trading Recommendation


: Trading Buy
Close 3710, TP 3780
Boleh buy di level 3580-3710
Resistance di 3780 & support di 3580
Waspadai jika tembus di 3580
Batasi resiko di 3560



: Trading Buy
Close 6950, TP 7050
Boleh buy di level 6725-6950
Resistance di 7050 & support di 6725
Waspadai jika tembus di 6725
Batasi resiko di 6675



: Trading Buy
Close 2000, TP 2060
Boleh buy di level 1885-2000
Resistance di 2060 & support di 1885
Waspadai jika tembus di 1885
Batasi resiko di 1865



: Trading Buy
Close 21500, TP 21975
Boleh buy di level 21100-21500
Resistance di 21975 & support di 21100
Waspadai jika tembus di 21100
Batasi resiko di 21000



: Trading Buy
Close 1070, TP 1150
Boleh buy di level 1000-1070
Resistance di 1150 & support di 1000
Waspadai jika tembus di 1000
Batasi resiko di 980



: Trading Buy
Close 500, TP 545
Boleh buy di level 476-500
Resistance di 545 & support di 476
Waspadai jika tembus di 476
Batasi resiko di 472



Ket. TP : Target Price



WATCHING ON SCREEN;
CPIN, PTBA, SMGR, ACES, SMRA, RALS.



(Disclaimer ON)"
268,"8 Jun 18, 09:43","Indonesian Equities Rebound May Be Unsustainable: DBS

(Bloomberg) -- Sustainable recovery of Indonesian equities during a tightening cycle remains challenging, according to Joanne Goh, regional equity strategist for DBS Group Holdings.
* DBS wary about sustainability of post recovery performance of Indonesian banks after the initial short covering
** Unlike other ASEAN banks, rate hikes are not favorable to Indonesian banks as they have relatively larger short-term deposits which get repriced faster than loans
** Every 25-bps increase in interest rates would reduce net interest margin and earnings by 5bps and 1.8% respectively
* Lending growth expected to remain sluggish in view of the rising interest rates, which may lead to downward revision on earnings later on
* DBS recommends investors be selective on Indonesian banks"
269,"7 Jun 18, 08:59","Valbury Sekuritas
Kamis, 7 Juni 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Bank Indonesia (BI) membuka peluang kenaikkan suku bunga untuk mengantisipasi normalisasi moneter The Fed. Namun, BI menegaskan bahwa kenaikan suku bunga akan dilakukan secara terukur dengan mempertimbangkan perkembangan eksternal dimana FFR yang diprediksi naik hingga empat kali dan domestik dimana saat ini secara fundamental masih kuat dengan inflasi Mei 2018 berada 3,23% YoY, juga CAD berada di 2,3% terhadap PDB dan cadangan devisa di USD124 miliar.

Sisi lainnya, World Bank mengestimasikan pertumbuhan PDB Indonesia tahun ini mencapai 5,2%, lebih optimistis dibandingkan proyeksi pemerintah yakni 5,17% yang didorong oleh konsumsi dan investasi ditengah tingginya harga komoditas. Tetapi, World Bank melihat pertumbuhan ekspor akan melamban sejalan dengan turunnya permintaan global akibat proteksionisme.

Menteri Keuangan Sri Mulyani mengatakan penyusunan R-APRBN 2019 bersifat lebih selektif dengan belanja K/L yang lebih efisien sehingga akan banyak melibatkan pihak swasta. Hal ini, untuk menjaga defisit APBN, sehingga punya ruang fiskal yang cukup.

BI dan Kementerian Keuangan menggodok pajak imbal hasil bagi aliran modal keluar sebagai antisipasi resiko sistemik capital outflow. Namun, BI menolak bahwa kebijakan tersebut adalah kontrol devisa karena Indonesia masih menerapkan rezim devisa bebas dan masih belum perlu diterapkan untuk saat ini. Salah satu langkah pengelolaan devisa dapat diterapkan jika disiplin moneter dan fiskal tidak mengatasi dampak capital outflow. Dengan pengelolaan ini, BI mengusulkan besaran pajak imbal hasil bergantung dari jangka waktu modal masuk tersebut.



Sentimen pasar dari luar negeri :

Cina diberitakan menawarkan untuk mengimpor produk pertanian dan energi dari AS senilai USD70 miliar jika Amerika menarik tarif impor dari produk Cina. Namun, belum jelas respon dari AS terhadap tawaran tersebut, yang juga tengah berunding dengan Kanada dan Meksiko.

Pertemuan Presiden AS Donald Trump dan Pemimpin Korea Utara Kim Jong-Un hampir pasti terealisasi setelah seorang staff gedung putih mengkonfirmasi Pulau Sentosa, Singapura sebagai tempat pertemuan yang dihelat pada 12 Juni mendatang.



Prediksi :
Diperkirakan IHSG akan kembali rebound didukung oleh sentimen eksternal dan domestik yang cenderung positif, terutama didukung oleh tren penguatan rupiah terutama setelah BI menunjukkan pendekatan yang fleksibel untuk kebijakan moneternya


Perspektif Teknikal
Support Level : 6056/6043/6023
Resistance Level : 6090/6110/6123
Major Trend : Up
Minor Trend : Down
Pattern : Up


Trading Recommendation


: Trading Buy
Close 3790, TP 3830
Boleh buy di level 3760-3790
Resistance di 3830 & support di 3760
Waspadai jika tembus di 3760
Batasi resiko di 3740



: Trading Buy
Close 1410, TP 1430
Boleh buy di level 1390-1410
Resistance di 1430 & support di 1390
Waspadai jika tembus di 1390
Batasi resiko di 1370



: Trading Buy
Close 35475, TP 36100
Boleh buy di level 35025-35475
Resistance di 36100 & support di 35025
Waspadai jika tembus di 35025
Batasi resiko di 34800



: Trading Buy
Close 1090, TP 1105
Boleh buy di level 1075-1090
Resistance di 1105 & support di 1075
Waspadai jika tembus di 1075
Batasi resiko di 1065



: Trading Buy
Close 840, TP 875
Boleh buy di level 825-840
Resistance di 875 & support di 825
Waspadai jika tembus di 825
Batasi resiko di 815



: Trading Buy
Close 2680, TP 2830
Boleh buy di level 2590-2680
Resistance di 2830 & support di 2590
Waspadai jika tembus di 2590
Batasi resiko di 2570



Ket. TP : Target Price



WATCHING ON SCREEN;
WTON, ACES, INCO, SRIL, , BBRI, BSDE.



(Disclaimer ON)"
270,"6 Jun 18, 08:45","FR CGS_CIMB (YU) : Banks | PDF
4M18 results: profits supported by lower credit costs
OVERWEIGHT - Maintained
Author(s):Jovent GIOVANNY +62 (21) 3006 1727, Timothy HANDERSON

--------------------------------------------------------------------------------


■ Aggregate 4M18 net profit of 28tr (+11% yoy) was broadly in line at 28% of our FY18F estimates. BMRI and BBNI (+16% yoy, respectively) were the strongest.
■ PPOP was moderate (+5% yoy), while provisions remained benign (-6% yoy). , , and BBTN saw higher provisions yoy in 4M18.
■ NIM fell to 6.1% in 4M18 from 6.5% in 4M17 (largely due to lower yields), though we think this trend could reverse with higher rates. BBRI saw the steepest yoy decline.
■ Loans grew 11% yoy (+1% mom), slightly outpacing deposit growth (10% yoy, flat mom). and were the strongest, while BMRI was the weakest.
■ Maintain Overweight. and are our top picks."
271,"30 May 18, 16:05","Jakarta Composite Index Extends Drop, Banks Fall After Rate Hike

(Bloomberg) -- Indonesian equities extend its retreat as the benchmark Jakarta Composite Index falls as much as 1.1%, after Bank Indonesia raised its 7-day reverse repurchase rate during the additional board of governor meeting.
* Banking stocks drag the overall market amid concerns that the latest policy rate hike may affect cost of fund, while current credit demand will make it hard for lenders to reprice the rate according to Evan Lie Hadiwidjaja, head of research at Sinarmas Sekuritas
** Overall outlook for Indonesian equities will be more positive with the rate increase
* Bank Rakyat Indonesia -3.1%, providing biggest drag for benchmark gauge; Bank Central Asia -0.7%, Bank Mandiri -1%
* NOTE: Bank Indonesia’s New Governor Stamps His Mark With Rate Hike (1)"
