,DateTime,News
169,"21 May 18, 09:08","Valbury Sekuritas
Senin, 21 Mei 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Setelah menaikan suku bunga BI 7- Day Repo Rate (BI- 7DRR) dalam pekan lalu, BI masih membuka ruang untuk meningkatkan suku bunga acuan jika memang diperlukan, karena kondisi perekonomian global saat ini melampaui ekspektasi, yaitu tumbuh 3,9% dari yang diperkirakan 3,8%. Membaiknya kondisi ini didorong oleh perbaikan ekonomi Amerika yang berdampak terhadap meningkatknya inflasi.

Kabar lainnya, defisit anggaran sampai akhir April 2018 sebesar Rp55,1 triliun, realisasi pelaksanaan APBN 2018 tentu mempengaruhi sisi penerimaan dan belanja negara. Sisi penerimaan negara secara keseluruhan mengalami perbaikan signifikan baik sisi pendapatan, belanja maupun pembiayaan. Dengan defisit lebih kecil, penerimaan negara lebih baik.

Sisi lain, pemerintah telah menarik utang sepanjang Januari hingga April 2018 sebesar Rp187,2 triliun, naik 3,3% dibanding periode yang sama tahun sebelumnya yakni Rp193,6 triliun. Sedangkan, pendapatan negara semakin membaik, defisit APBN terus berkurang..


Sentimen pasar dari luar negeri :

Dari global, pertemuan wakil Perdana Menteri Cina Liu He dengan presiden Amerika Serikat (AS) Donald Trump, fokus pembicaraan pada pemangkasan surplus perdagangan Cina terhadap AS dan meningkatkan perlindungan kekayaan intelektual. Trump telah menyerukan penguatan hubungan perdagangan dan investasi di sektor-sektor seperti energi, manufaktur dan pertanian. Selain itu, Trump akan mendorong kerja ke depan pada perlindngan kekayaan intelektual.

Kendai demikian, Trump meragukan dapat mencapai kesepakatan dengan Cina atas masalah perdagangan dalam pertemuan yang tengah berlangsung di AS untuk menghindari perang dagang. Meski, AS dan Cina diperkirakan akan bertukar proposal baru dalam pembicaraan tingkat tinggi di AS.



Prediksi :
Pergerakan IHSG dalam pekan ini masih di warnai kecemasan fluktuasi rupiah dan masih diselimuti ketidakpastian dari pasar global


Perspektif Teknikal
Support Level : 5763/5743/5703
Resistance Level : 5823/5863/5884
Major Trend : Up
Minor Trend : Down
Pattern : Down to up


Trading Recommendation


: Trading Buy
Close 3690, TP 3780
Boleh buy di level 3570-3690
Resistance di 3780 & support di 3570
Waspadai jika tembus di 3570
Batasi resiko di 3550

: Trading Buy
Close 46175, TP 47225
Boleh buy di level 45725-46175
Resistance di 46475 & support di 45725
Waspadai jika tembus di 45725
Batasi resiko di 45600

: Trading Buy
Close 1170, TP 1210
Boleh buy di level 1125-1170
Resistance di 1210 & support di 1125
Waspadai jika tembus di 1125
Batasi resiko di 1110

: Trading Buy
Close 6800, TP 6925
Boleh buy di level 6675-6800
Resistance di 6925 & support di 6675
Waspadai jika tembus di 6675
Batasi resiko di 6600

: Trading Buy
Close 1980, TP 2030
Boleh buy di level 1910-1980
Resistance di 2030 & support di 1910
Waspadai jika tembus di 1910
Batasi resiko di 1890

: Trading Buy
Close 2150, TP 2230
Boleh buy di level 2040-2150
Resistance di 2230 & support di 2040
Waspadai jika tembus di 2040
Batasi resiko di 2020



Ket. TP : Target Price



WATCHING ON SCREEN;
ASII, INCO, ANTM, PTPP, SMGR



(Disclaimer ON)"
170,"21 May 18, 08:58","$SCMA

Mirae Asset Sekuritas Indonesia on Media: Additional revenue from sahur programs by Christine Natasya (natasya@miraeasset.co.id)

- SCMA masih mendominasi all-time audience share di April, dengan porsi 33.4%. Di posisi kedua adalah MNCN, dengan 30.7%.
- Meskipun all-time audience share MNCN tampaknya menurun 40bps MoM pada bulan April, FTA TV andalan perusahaan, yaitu RCTI, membukukan kenaikan audience share non-prime time sebesar 60bps MoM menjadi 11.8% di bulan April.
- Kami berharap MNCN dan SCMA memposting pertumbuhan dua digit pada pendapatan 1Q, karena: 1) 1Q17 adalah low base; 2) audience share yang tinggi dari SCMA kemungkinan akan dibukukan di pendapatan 1Q18; 3) MNCN akan membukukan pendapatan dari Indonesian Idol secara parsial di 1Q; dan 4) meningkatkan porsi belanja iklan lebih tinggi dari biaya promosi pada kuartal tersebut. Dengan adanya pengeluaran iklan yang lebih tinggi, kami mengharapkan pemain FMCG yang lebih kecil untuk mengikutinya.
- Kami mempertahankan rating overweight di sektor ini. (Ilustrasi selengkapnya dapat dibaca"
171,"16 May 18, 16:09","Today’s Important News that You May Have Missed
Corporate News

$UNVR
Milder Growth Seen as Risk for Unilever Indonesia: Maybank
(Bloomberg) -- Maybank Kim Eng sees “de-rating catalysts” on Unilever Indonesia from milder growth and capped market share, analyst Janni Asman writes in report.
* Maybank continues to expect mild growth for the home & personal- care industry
** Sees better growth for food than for home & personal care, particularly food seasonings; however, rising competition is expected to cap pricing power
* Maybank sees limited earnings dilution from sale of Unilever Indonesia’s spread business to Sigma Bidco
** NOTE: May 15, Unilever Indonesia to Sell 2.9T Rupiah of Assets to Sigma Bidco
* Unilever Indonesia shares fall as much as 4.5%, extending 3.8% retreat on Tuesday




pada Q1 2018 membukukan Laba Bersih Rp 443 B atau naik 35.2% dibanding Q1 2017 sebesar Rp 328 B. Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 5.43x.
Pendapatan meningkat 13.3% menjadi Rp 2,449 B.
Total Debt pada Q1 2018 sebesar Rp 23,457 B dibanding Rp 24,355 B di Q1 2017. Dengan demikian, Debt to Equity Ratio menjadi 3.78 dibanding 3.77 pada kuartal lalu.
Dari sisi Arus Kas, melaporkan positive Operating Cashflow sebesar Rp 458 B. Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (39 B) sehingga Free Cash Flow tercatat Rp 419 B.
Data tersaji dalam kuartalan, bukan year to date.




Repost and Reminder
Citi Group (CG)
Indika ( IJ)
1Q18 NP at $58mn, 61% of Citi FY18 forecast. Strong results driven by strong Kideco’s earnings, boosted by solid margins. Ferry maintains BUY with TP Rp6300



IPO News
Sarimelati Kencana Sets IPO Price at 1,100 Rupiah/Share
(Bloomberg) -- Co. aims to raise 664.8b rupiah from offering 604.4m shares in IPO, it says in prospectus published in Bisnis Indonesia newspaper.
* Offering period May 17-18
* JLMs: CGS-CIMB Sekuritas, CLSA Sekuritas, Mandiri Sekuritas
** Underwriters: Artha Sekuritas, BNI Sekuritas, Indosurya Bersinar Sekuritas, KGI Sekuritas, Kresna Sekuritas, Magenta Kapital Sekuritas, NH Korindo Sekuritas, Panca Global Sekuritas, Valbury Sekuritas
* ~65% proceeds for working capital and ~35% for debt repayment
* NOTE: Sarimelati Kencana Sets IPO Price Range at 1,100-1,350 Rupiah




Jakarta Composite Trims Losses as Telkom, BCA Reverse Drop
(Bloomberg) -- Jakarta Composite Index trims its losses to 0.1 percent as rebound in Telekomunikasi Indonesia and Bank Central Asia lifted the broader market.
* Jakarta Index retreats as much as 1.7%, falling for 3rd day
** Telekomunikasi jumps 3.% after declining as much as 3.6%; Bank Central Asia gains 0.9% after falling as much as 1.4%
* NOTE: Earlier, Rout in Indonesian Markets Worsens Before Central Bank Decision"
172,"16 May 18, 11:44","Milder Growth Seen as Risk for Unilever Indonesia: Maybank

(Bloomberg) -- Maybank Kim Eng sees “de-rating catalysts” on Unilever Indonesia from milder growth and capped market share, analyst Janni Asman writes in report.
* Maybank continues to expect mild growth for the home & personal- care industry
** Sees better growth for food than for home & personal care, particularly food seasonings; however, rising competition is expected to cap pricing power
* Maybank sees limited earnings dilution from sale of Unilever Indonesia’s spread business to Sigma Bidco
** NOTE: May 15, Unilever Indonesia to Sell 2.9T Rupiah of Assets to Sigma Bidco
* Unilever Indonesia shares fall as much as 4.5%, extending 3.8% retreat on Tuesday"
173,"16 May 18, 08:48",PT Unilever Indonesia Tbk (UNVR) akan mendapatkan dana segar dari penjualan segmen bahan makanan olesan (spreads) seperti mentega.
174,"15 May 18, 16:11","15 Mei 2018
Today’s Important News that You May Have Missed

Corporate News

$INKP
Indah Kiat Jumps, XL Axiata Slides After MSCI Reshuffles
(Bloomberg) -- Indah Kiat will be added to MSCI Global Standard Indexes and XL Axiata will be removed as of the close of May 31.
* Indah Kiat shares +4.8% to record high
* XL Axiata -5.8%, extends Monday’s 3.8% retreat
* NOTE: Earlier, Here’s The Global List of MSCI Index Additions and Deletions




Unilever Indonesia to Sell 2.9T Rupiah of Assets to Sigma Bidco
(Bloomberg) -- Unilever Indonesia will sign a transfer agreement with Sigma Bidco or its affiliates for sale of spreads business assets, co. says in prospectus published in Investor Daily Indonesia newspaper.
* NOTE: Unilever Sells Spreads Business to KKR for $8.1 Billion (1)




Indonesian Stocks Drop Most in Asia Amid MSCI Rebalancing
(Bloomberg) -- MSCI Inc.’s rebalancing will put pressure on Indonesian equities as its weighting gets reduced by 0.04%, Maybank Kim Eng analyst Janni Asman writes in e-mail.
* Maybank suggests investors stay in “blue chips” stocks such as Astra International, Bank Negara Indonesia, Bank Rakyat Indonesia and in some commodity-related stocks including United Tractors and Indo Tambangraya Megah
* Jakarta Composite Index falls as much as 1.2%, making it the biggest decliner in Asia
** Bank Central Asia -2.9%, Bank Mandiri -3.1%, Hanjaya Mandala Sampoerna -2.1%, Telekomunikasi Indonesia -2.3%
* NOTE: May 14, Indonesian Stocks, Currency Drop as Fresh Bombing Hits City (3)
* NOTE: Earlier, Indonesian, Philippine Stock Valuations Are Improving, MS Says




FTSE Value-Stock ASEAN Index Review 11 May 2018
Inclusion:
Exclusion:"
175,"15 May 18, 09:37","Unilever Indonesia to Sell 2.9T Rupiah of Assets to Sigma Bidco

(Bloomberg) -- Unilever Indonesia will sign a transfer agreement with Sigma Bidco or its affiliates for sale of spreads business assets, co. says in prospectus published in Investor Daily Indonesia newspaper.
* NOTE: Unilever Sells Spreads Business to KKR for $8.1 Billion (1)

$UNVR"
176,"15 May 18, 09:24","Premier Insight : UNVR, plan to sell its UNVR’s spread unit to Sigma Bidco B.V, an investment company based on Amsterdam"
177,"9 May 18, 15:33","Indonesian Stocks Rise 2.1%, Set for Biggest Gain in A Year

(Bloomberg) -- Indonesian equities rebound, led by consumer goods and banking stocks even as the rupiah falls for 4th consecutive day.
* Hanjaya Mandala Sampoerna +6.5%, Unilever Indonesia +4.9%, Bank Central Asia +2.6%, Telekomunikasi Indonesia +3.3%
* Jakarta Consumer Goods Index +3.8% and Jakarta Finance Index +2.3%, rising most among 9 industry group in Jakarta Composite
* NOTE: Benchmark index -7.4% YTD
* NOTE: Foreign investor net sell $2.7b YTD"
178,"8 May 18, 09:24","Jakarta Composite Index Falls as Much as 1.3%

(Bloomberg) -- Jakarta Composite Index set for third day of losses in four.
* Telekomunikasi Indonesia -4.7%, Hanjaya Mandala Sampoerna -4.2%, Bank Central Asia -2%, Unilever Indonesia -1.9%
* Jakarta Infrastructure, Utility and Transportation Index -2.9%, falling most among 9 industry group in Jakarta Composite
* NOTE: Benchmark index -8.6% YTD
* NOTE: Foreign investors net sell $2.66b YTD"
179,"8 May 18, 09:16","Valbury Sekuritas
Selasa, 8 Mei 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Pertumbuhan ekonomi Indonesia pada kuartal I 2018 tercatat sebesar 5,06% YoY, terutama disumbang oleh pertumbuhan investasi. Kontribusi ekonomi dari investasi meningkat drastis dari 1,53% pada kuartal I 2017 menjadi 2,54% pada kuartal I 2018. Bahkan, sumbangannya juga naik dari 2,45% dibandingkan kuartal IV 2017. Pertumbuhan investasi mencapai 7,95% kuartal I 2018, atau naik dibandingkan periode sama tahun 2017 sebesar 4,77% dan juga kuartal IV 2017 yang sebesar 7,27%.



Kinerja pertumbuhan ekonomi kuartal I 2018 terbilang positif, Menteri Keuangan Sri Mulyani Indrawati perkirakan bahwa konsumsi akan lebih baik pada kuartal-kuartal berikutnya, karena di topang Ramadhan dan Lebaran, THR dan gaji ke-13, Pilkada serentak serta perhelatan Asian Games. Selain itu, momentum peningkatan investasi diperkirakan juga terus terjadi di kuartal berikutnya. Demikian dengan skspor diharapkan dapat lebih tinggi untuk mengimbangi impor.



Berkenaan dengan pelemahan nilai tukar Rupiah, BI meyakini pelemahan rupiah terhadap dolar AS sifatnya temporer. Fluktuasi Rupiah yang terjadi akhir-akhir ini, terutama dipengaruhi oleh kebijakan The Fed yang menaikkan suku bunga acuan pada Maret 2018 dan diperkirakan masih akan menaikkan suku bunga acuan hingga tiga kali pada tahun 2018.



Sentimen pasar dari luar negeri :
Cina menghentikan impor kacang kedelai dari AS, tindakan ini sebagai tanggapan atas bea impor yang dikenakan AS atas impor baja dan aluminium dari Cina. Penghentian impor kacang kedelai ini merugikan petani dan industri di negara bagian Nebraska.

Sanksi baru AS terhadap Iran yang bisa berdampak pada pasokan yang ketat berpotensi mendukung kenaikan harga minyak. Trump, pada 12 Mei, harus memutuskan apakah akan mengembalikan hukuman pada Iran atau tidak. Sanksi terhadap Iran ini dapat menghapus hingga satu juta barel per hari pasokan minyak mentah Iran. Hal ini dapat mendorong harga minyak menuju USD80 per barel.



Prediksi :
Terlepas dari faktor di atas, sentimen pasar atas berlanjutnya kenaikan saham di AS pada Senin kemarin serta potensi pasar Asia diperkirakan menguat, bisa menjadi katalis positif bagi IHSG untuk bertahan di zona hijau pada perdagangan saham hari ini, meski ditengah bayang-bayang kekhawatiran fluktuasi rupiah.

Perspektif Teknikal
Support Level : 5834/5783/5757
Resistance Level : 5911/5936/5988
Major Trend : Up
Minor Trend : Down
Pattern : Up to Down


Trading Recommendation


: Trading Buy
Close 6800, TP 6925
Boleh buy di level 6650-6800
Resistance di 6925 & support di 6650
Waspadai jika tembus di 6650
Batasi resiko di 6600



: Trading Buy
Close 2890, TP 2990
Boleh buy di level 2730-2890
Resistance di 2990 & support di 2730
Waspadai jika tembus di 2730
Batasi resiko di 2700



: Trading Buy
Close 1710, TP 1750
Boleh buy di level 1640-1710
Resistance di 1750 & support di 1640
Waspadai jika tembus di 1640
Batasi resiko di 1620



: Trading Buy
Close 70000, TP 70925
Boleh buy di level 68125-70000
Resistance di 70925 & support di 68125
Waspadai jika tembus di 68125
Batasi resiko di 68000



: Trading Buy
Close 1480, TP 1510
Boleh buy di level 1420-1480
Resistance di 1510 & support di 1420
Waspadai jika tembus di 1420
Batasi resiko di 1410



: Trading Buy
Close 424, TP 436
Boleh buy di level 412-424
Resistance di 436 & support di 412
Waspadai jika tembus di 412
Batasi resiko di 408



Ket. TP : Target Price



WATCHING ON SCREEN;
LEAD, ASRI, SSIA, CPIN, , MEDC, EXCL, SCMA,



(Disclaimer ON)"
180,"7 May 18, 09:37","Valbury Sekuritas
Senin, 7 Mei 2018


Prediksi IHSG

Sentimen pasar dari dalam negeri :
Menurut pemerintah, pelemahan nilai tukar rupiah disebut sebagai dampak dari faktor eksternal, yakni penguatan dollar AS, kenaikan suku bunga obligasi negara AS, treasury AS di atas 3%, dan antisipasi pasar terhadap kemungkinan kenaikan berikutnya suku bunga the Fed Komite Stabilitas Sistem Keuangan (KSSK) menyatakan, sistem keuangan Indonesia pada kuartal I/2018 berjalan stabil dan terkendali. Menteri Keuangan Sri Mulyani Indrawati menegaskan, KSSK berharap rupiah tidak sampai menyentuh level Rp 20.000 per dollar AS.

Berkenaan dengan pelemahan Rupiah, Gubernur Bank Indonesia Agus Martowardojo menjelaskan, depresiasi rupiah month to date (1-26 April) sebesar minus 0,88%. Dengan besaran tersebut, nampak nilai tukar rupiah terhadap dollar AS masih lebih baik ketimbang mata uang beberapa negara dengan depresiasi yang jauh lebih dalam, seperti baht Thailand depresiasi 1,12%, ringgit Malaysia 1,24%, dollar Singapura depresiasi 1,17%, won Korea Selatan depresiasi 1,38%, dan rupee India depresiasi 2,4%.

Di sisi lain, Kementerian keuangan belum memutuskan soal penambahan subsidi solar. Kementerian Keuangan baru akan membahas hitung hitungan penambahan subsidi solar. Pemerintah memutuskan untuk menambah subsidi Solar untuk bisa membantu mengurangi beban Pertamina. Dalam waktu dekat, pihak pemerintah akan berbincang dengan Komisi VII DPR RI terkait hal ini.


Sentimen pasar dari luar negeri :
Harga minyak dunia berpotensi menguat atas kekhawatiran sanksi baru AS terhadap Iran. Trump mengatakan akan menarik dari kesepakatan nuklir pada 12 Mei, jika tidak dapat mencapai kesepakatan dengan mitra Eropa untuk memperketat persyaratan perjanjian. Dipihak lain, Menteri luar negeri Iran mengatakan bahwa tuntutan AS untuk mengubah perjanjian nuklir 2015 dengan kekuatan-kekuatan dunia tidak dapat diterima.

Uni Eropa meminta AS dan Cina untuk menghindari perang dagang, Trump telah mengancam akan mengenakan tarif baru atas impor Cina senilai $150 miliar, sementara Cina telah membalas dengan mengenakan tarif $50 miliar atas produk-produk yang ditargetkan.


Prediksi :
Ancaman pelemahan rupiah dan faktor pasar saham global yang diwarnai kecemasan perang dagang membuat IHSG sulit untuk bertahan di teritorial positif pada pekan ini.


Perspektif Teknikal
Support Level : 5755/5719/5669
Resistance Level : 5842/5892/5929
Major Trend : Up
Minor Trend : Down
Pattern : Up to down


Trading Recommendation


: Trading Buy
Close 3730, TP 3770
Boleh buy di level 3670-3730
Resistance di 3770 & support di 3670
Waspadai jika tembus di 3670
Batasi resiko di 3650


: Trading Buy
Close 8200, TP 8325
Boleh buy di level 8075-8200
Resistance di 8325 & support di 8075
Waspadai jika tembus di 8075
Batasi resiko di 8000


: Trading Buy
Close 22475, TP 22975
Boleh buy di level 21600-22475
Resistance di 22975 & support di 21600
Waspadai jika tembus di 21600
Batasi resiko di 21400


: Trading Buy
Close 2330, TP 2380
Boleh buy di level 2270-2330
Resistance di 2380 & support di 2270
Waspadai jika tembus di 2270
Batasi resiko di 2250


: Trading Buy
Close 1620, TP 1660
Boleh buy di level 1550-1620
Resistance di 1660 & support di 1550
Waspadai jika tembus di 1550
Batasi resiko di 1530


: Trading Buy
Close 1300, TP 1330
Boleh buy di level 1250-1300
Resistance di 1330 & support di 1250
Waspadai jika tembus di 1250
Batasi resiko di 1230


Ket. TP : Target Price



WATCHING ON SCREEN;
SMRA, , ASII, UNTR, BDMN, WIKA, MEDC


(Disclaimer ON)"
181,"2 May 18, 09:09","Valbury Sekuritas
Rabu, 2 Mei 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :
Kabar dari dalam negeri, laju inflasi tahun Indonesia diperkirakan menguat pada April, dibandingkan bulan sebelumnya, namun masih di dalam rentang target inflasi yang ditetapkan Bank Indonesia. Secara bulanan, indeks harga konsumen diperkirakan meningkat 0,17%.

Kabar lainnya, pemerintah memperkirakan pertumbuhan ekonomi akan lebih tinggi dari realisasi pertumbuhan ekonomi tahun 2017 sebesar 5,01% yoy. Menteri Keuangan Sri Mulyani Indrawati memperkirakan, pertumbuhan ekonomi kuartal I 2018 tumbuh 5,2% yoy. Sementara, BI memproyeksi pertumbuhan ekonomi Indonesia pada kuartal I-2018 sebesar 5,11%. Pemerintah melihat faktor utama akan mempengaruhi pertumbuhan ekonomi Indonesia adalah investasi.

Sementara itu, berkenaan dengan pelemahan nilai tukar Rupiah, Pemerintah meminta kepada seluruh masyarakat Indonesia tidak perlu panik. Menurutnya, pelemahan mata uang Rupiah terhadap dolar AS bukan hanya tidak hanya terjadi pada Indonesia. Pemerintah menyebutkan penyebab pelemahan nilai tukar Rupiah terhadap dolar AS dikarenakan faktor-faktor eksternal khususnya dari Amerika.

Pertemuan antara pemerintah dengan pihak PT Freeport Indonesia berkenaan dengan divestasi 51% saham perusahaan ini masih a lot. Pasalnya, pengambilan divestasi 51% saham Freeport Indonesia itu, dikabarkan masih melakukan negosiasi. Padahal, Presiden RI Joko Widodo (Jokowi) telah menitahkan kepada tiga menterinya, untuk menyelesaikan pengambilalihan itu pada April 2018.



Sentimen pasar dari luar negeri :
Kabar dari eksternal, Pemerintah Trump memasukan 36 negara ke dalam daftar hak kekayaan intelektual Amerika Serikat yang masuk dalam pengawasan prioritas internet protocol (IP). Sementara itu, Cina berada dalam daftar prioritas. Kementerian perdagangan Cina menyatakan keberatan dan mengatakan Amerika Serikat (AS) tidak memiliki standar obyektif dan keadilan. Perwakilan Perdagangan AS Robert Lighthizer akan melakukan perjalanan ke China untuk pembicaraan tentang tuntutan AS untuk perubahan kebijakan perdagangan dan kekayaan intelektual.

Kabar dari Eropa, Kanselir Jerman Angela Merkel mengatakan bersama dengan pemimpin Perancis dan Inggris siap menolak apabila pemerintahan Trump tidak secara permanen mengecualikan Uni Eropa dari bea impor baru atas aluminium dan baja. Pengecualian sementara Uni Eropa dari bea impor AS telah berakhir pada hari Selasa kemarin.



Prediksi IHSG :
Stabilitas rupiah jika mampu terjaga, diperkirakan dapat berdampak positif bagi pergerakan IHSG termasuk pada perdagangan saham hari ini. Namun, perkiraan saham Asia hari potensial melemah menjadi gangguan bagi IHSG untuk melaju ke zona hijau.

Perspektif Teknikal
Support Level : 5952/5910/5883
Resistance Level : 6021/6048/6091
Major Trend : Up
Minor Trend : Down
Pattern : Up to down


Trading Recommendation

: Trading Buy
Close 3830, TP 3880
Boleh buy di level 3760-3830
Resistance di 3880 & support di 3760
Waspadai jika tembus di 3760
Batasi resiko di 3740



: Trading Buy
Close 7125, TP 7225
Boleh buy di level 6950-7125
Resistance di 7225 & support di 6950
Waspadai jika tembus di 6950
Batasi resiko di 6900



: Trading Buy
Close 22100, TP 22525
Boleh buy di level 21575-22100
Resistance di 22525 & support di 21575
Waspadai jika tembus di 21575
Batasi resiko di 21500



: Trading Buy
Close 69325, TP 70425
Boleh buy di level 68125-69325
Resistance di 70425 & support di 68125
Waspadai jika tembus di 68125
Batasi resiko di 68000



: Trading Buy
Close 6975, TP 7250
Boleh buy di level 6850-6975
Resistance di 7250 & support di 6850
Waspadai jika tembus di 6850
Batasi resiko di 6775



: Trading Buy
Close 1425, TP 1445
Boleh buy di level 1385-1425
Resistance di 1445 & support di 1385
Waspadai jika tembus di 1385
Batasi resiko di 1375



Ket. TP : Target Price


WATCHING ON SCREEN;
AALI, PTBA, SMGR, , PTPP, BSDE



(Disclaimer ON)"
182,"30 Apr 18, 09:32","Danpac Sekuritas Morning Briefing
Senin, 30 April 2018


MARKET REVIEW
IHSG menguat 10 point membentuk candle dengan body turun kecil dan shadow di atas dan dibawah indikasi konsolidasi. IHSG berpeluang konsolidasi menguat dengan support di level 5885 samapi 5850 dan resistance di level 6000 sampai 6089.


MARKET OUTLOOK
GDP Amerika Lampaui Estimasi, Bursa Saham Wall Street Variatif yang telah terjadi pada penutupan perdagangan hari Jumat akhir pekan ini seiring saham-saham tekno bergerak surut. Nasdaq Composite Index menguat 1,12 poin atau sekitar 0,02 persen menjadi 7.119,80 , Indeks Dow Jones Industrial Average ( DJIA ) ditutup melemah -0,05 persen ke posisi 24.311,19. sedangkan indeks berbasis luas S&P 500 menguat 2,97 poin atau sekitar 0,11 persen menjadi 2.669,91.

Bursa Eropa menguat untuk kelima pekannya secara langsung pada Jumat ini. Penerimaan positif market atas rilis kinerja keuangan perbankan Spanyol dan pemulihan saham-saham tekno mendongkrak penguatan pasar saham Eropa pada perdagangan akhir pekan ini. Stoxx 600 naik 0,2 persen dan naik 0,7 persen secara mingguan manakala kinerja keuangan saham bank menjadi fokus. Indeks FTSE naik 1,09 persen ke level 7.502,21. Indeks CAC (Perancis) menguat 0,54 persen ke level 5.483,19 dan Indeks DAX (Jerman) menguat 0,64 persen di posisi 12.580,87.

Sebagian besar indeks saham Asia bergerak menguat pada perdagangan hari Jumat (27/4). Para pemodal mencermati perkembangan dari kawasan semenanjung Korea. Indeks Nikkei 225 naik 148 poin menjadi 22.467. Indeks Kospi memangkas penguatan yang terjadi di awal-awal sesi sehingga menutup sesi pagi naik 0,68 persen. Indeks Hang Seng di bursa Hong Kong naik 272 poin menjadi 30.280. Indeks Straits times menguat 7,19 poin menjadi 3.557 .

IHSG pada penutupan perdagangan hari Jumat (27/4) berakhir pada teritori hijau setelah di sepanjang sesi perdagangan bergerak variatif. IHSG dibuka naik merespon sentimen positif kenaikan indeks bursa global dan regional serta adanya indikasi terkait kenaikan suku bunga BI. IHSG berbalik arah dan bergerak variatif hingga akhir perdagangan dipicu pelemahan saham sektor konsumis dan tambang setelah kinerja keuangan perusahaan dari sektor tersebut di bawah ekspektasi pasar.



STOCK PICK


Last Price : 12600
BUY : 12975-13950
Cut Loss : 12700
Area cut loss bila turun di bawah level 12,700 dan target penguatan ke level 13,675 sampai 13,950.



Last Price : 7225
BUY : 7050-7425
Cut Loss : 6900
Area cut loss bila turun di bawah level 6,900 dan target penguatan ke level 7,550 sampai 7,700.



Last Price : 8150
BUY : 7900-8325
Cut Loss : 7750
Area cut loss bila turun di bawah level 7,750 dan target penguatan ke level 8,500 sampai 8,700.



Last Price : 545
BUY : 530-565
Cut Loss : 520
Area cut loss bila turun di bawah level 520 dan target penguatan ke level 570 sampai 590.



Last Price : 46150
BUY : 44550-47800
Cut Loss : 43650
Area cut loss bila turun di bawah level 43,650 dan target penguatan ke level 48,350 sampai 49,300."
183,"27 Apr 18, 18:48","Mirae Asset Sekuritas Indonesia Company UpdateUnilever Indonesia (UNVR IJ) - 1Q18 review: Unsatisfying performance by Mimi Halimin (mimi.halimin@miraeasset.co.id) Apr 25, 2018 1Q18 review: Dete
Mirae Asset Sekuritas Indonesia Company UpdateUnilever Indonesia (UNVR IJ) - 1Q18 review: Unsatisfying performance by Mimi Halimin (mimi.halimin@miraeasset.co.id) Apr 25, 2018 1Q18 review: Dete"
184,"25 Apr 18, 14:29","Weak Consumer Company Earnings Drag Indonesian Equities Lower

(Bloomberg) -- Consumer stocks dragged the Jakarta Composite Index lower after lower-than-expected 1Q earnings at Unilever Indonesia were seen signaling weak consumer spending.
* Unilever shares drop as much as 4%, biggest drag on Jakarta Composite Index, which falls as much as 1.1%
** Jakarta Consumer Goods Index slides as much as 1.7% to lowest since Oct. 23; biggest decliner among 9 industry groups in JCI
** Gudang Garam down as much as 1.6%, Hanjaya Mandala Sampoerna 1.3%
* Unilever’s 1Q earnings missed expectations, with negative y/y revenue growth and narrower EBIT margin, Maybank Kim Eng analyst Janni Asman writes in report
** Demand for fast-moving consumer goods remained mild in 1Q while competition increased, leading to limited pricing power
** Maintains sell, PT 45,000 rupiah
** Co.’s 1Q net income fell 6.2% y/y, steepest decline since 4Q 2015, according to data compiled by Bloomberg
** Revenue fell 0.9% in 1Q, first decline since 2Q 2017
* Read: Pickup Trucks Push Bull Case for Indonesia Stocks at UBS Wealth"
185,"25 Apr 18, 10:22","Unilever Indonesia Cut to Reduce at CIMB; PT 43,000 Rupiah
By Bloomberg Automation

(Bloomberg) -- CIMB analyst Patricia Gabriela downgraded the recommendation on Unilever Indonesia Tbk PT to reduce from hold.
* PT lowered to 43,000 rupiah from 58,000 rupiah, implies 10% decrease from last close. Unilever Indonesia average PT is 50,436 rupiah
* Unilever Indonesia had 6 buys, 20 holds, 5 sells previously
* Analysts lowered their consensus one-year target price for the stock by 3.7 percent in the past three months. Forecasts range from 42,600 rupiah to 63,000 rupiah.

Performance Metrics
* In the past, CIMB has rated Unilever Indonesia hold once and add once.
* The shares fell 14 percent in the period rated hold and rose 12 percent in the period rated add.
* Unilever Indonesia reported earnings and sales that trailed estimates for the quarter on Apr 24."
186,"25 Apr 18, 10:12","Premier Insight : UNVR, reported net profit of Rp1.8tn in 1Q18 (-6% yoy/+ 8% qoq), achieving 24.4/23.7% of ours/consensus FY18F estimates, in-line with expectation."
